# Section ablation results
# Run ID: 20260812T131110Z
# Run date: 2026-08-12T16:21:46.494422+00:00
# Model alias: deepseek-chat
# Resolved model version: deepseek-v4-flash
# Deployed runs used: deepseek-v4-flash (verified from run_meta)
# Grading: pre-registered ±2% raw overnight band
# Overnight band: 0.02, 5d band: 0.033786
# hold_upper: 0.25, hold_lower: -0.05
#
document_id,arm,sentiment_score,signal,input_tokens,output_tokens,total_tokens,estimated_cost_usd,latency_seconds,ret_overnight,ret_5d,correct_overnight,correct_5d,net_overnight,run_id
PEP_FQ3_2024,full_bundle,-0.5,SELL,22596,2482,25078,0.00878,16.34,-0.006103,0.032156,flat,flat,0.005103,20260812T131110Z
PEP_FQ3_2024,press_release,-0.35,SELL,13144,1826,14970,0.004661,12.4,-0.006103,0.032156,flat,flat,0.005103,20260812T131110Z
PEP_FQ3_2025,full_bundle,0.15,HOLD,26931,2784,29715,0.010283,19.0,0.006358,0.055007,no_trade,no_trade,,20260812T131110Z
PEP_FQ3_2025,press_release,0.15,HOLD,14960,2527,17487,0.005565,17.19,0.006358,0.055007,no_trade,no_trade,,20260812T131110Z
PEP_FQ4_2023,full_bundle,-0.3,SELL,27330,2281,29611,0.009837,16.62,0.001133,-0.008051,flat,flat,-0.002133,20260812T131110Z
PEP_FQ4_2023,press_release,0.15,HOLD,16482,3326,19808,0.006547,21.78,0.001133,-0.008051,no_trade,no_trade,,20260812T131110Z
PEP_FQ4_2024,full_bundle,-0.1,SELL,25187,1775,26962,0.008702,16.23,-0.000697,0.014984,flat,flat,-0.000303,20260812T131110Z
PEP_FQ4_2024,press_release,0.15,HOLD,14928,2858,17786,0.00592,16.85,-0.000697,0.014984,no_trade,no_trade,,20260812T131110Z
PEP_FQ4_2025,full_bundle,0.15,HOLD,26729,3096,29825,0.010571,19.28,0.012527,0.025299,no_trade,no_trade,,20260812T131110Z
PEP_FQ4_2025,press_release,0.15,HOLD,16375,2157,18532,0.005258,14.06,0.012527,0.025299,no_trade,no_trade,,20260812T131110Z
HLT_FQ1_2025,full_bundle,-0.5,SELL,26673,2814,29487,0.010246,17.12,-0.014885,0.044963,flat,wrong,0.013885000000000002,20260812T131110Z
HLT_FQ1_2025,press_release,0.15,HOLD,13332,3398,16730,0.006416,19.29,-0.014885,0.044963,no_trade,no_trade,,20260812T131110Z
HLT_FQ3_2024,full_bundle,0.15,HOLD,26636,2526,29162,0.009919,16.35,-0.001713,0.021028,no_trade,no_trade,,20260812T131110Z
HLT_FQ3_2024,press_release,0.15,HOLD,15353,2964,18317,0.006075,17.17,-0.001713,0.021028,no_trade,no_trade,,20260812T131110Z
MC.PA_FQ2_2025,full_bundle,-0.15,SELL,10729,1660,12389,0.004672,11.43,-0.011271,0.004466,flat,flat,0.010270999999999999,20260812T131110Z
MC.PA_FQ2_2025,press_release,-0.15,SELL,10729,1563,12292,0.002491,10.81,-0.011271,0.004466,flat,flat,0.010270999999999999,20260812T131110Z
MC.PA_FQ4_2025,full_bundle,-0.1,SELL,17008,1291,18299,0.005961,9.8,-0.056508,-0.102325,correct,correct,0.055508,20260812T131110Z
MC.PA_FQ4_2025,press_release,-0.05,HOLD,11884,2360,14244,0.005165,17.82,-0.056508,-0.102325,no_trade,no_trade,,20260812T131110Z
BKNG_FQ2_2025,full_bundle,0.3,BUY,13981,2212,16193,0.006157,14.49,-0.018024,-0.023773,flat,flat,-0.019024,20260812T131110Z
BKNG_FQ2_2025,press_release,0.15,HOLD,10640,1857,12497,0.004532,12.28,-0.018024,-0.023773,no_trade,no_trade,,20260812T131110Z
AVGO_FQ3_2025,full_bundle,0.55,BUY,28928,2034,30962,0.009997,13.27,0.1623,0.174877,correct,correct,0.1613,20260812T131110Z
AVGO_FQ3_2025,press_release,0.3,BUY,9662,1228,10890,0.003755,8.16,0.1623,0.174877,correct,correct,0.1613,20260812T131110Z
CMG_FQ1_2025,full_bundle,-0.3,SELL,23102,1965,25067,0.008348,13.5,0.009024,0.036095,flat,wrong,-0.010024000000000002,20260812T131110Z
CMG_FQ1_2025,press_release,-0.15,SELL,9018,1978,10996,0.004534,12.0,0.009024,0.036095,flat,wrong,-0.010024000000000002,20260812T131110Z
CMG_FQ2_2025,full_bundle,-0.35,SELL,24130,1933,26063,0.00859,12.91,-0.124668,-0.170898,correct,correct,0.123668,20260812T131110Z
CMG_FQ2_2025,press_release,-0.3,SELL,9433,1721,11154,0.004286,11.05,-0.124668,-0.170898,correct,correct,0.123668,20260812T131110Z
CMG_FQ3_2025,full_bundle,-0.5,SELL,16683,2168,18851,0.006838,13.37,-0.213531,-0.195926,correct,correct,0.212531,20260812T131110Z
CMG_FQ3_2025,press_release,-0.3,SELL,9546,1765,11311,0.00434,11.02,-0.213531,-0.195926,correct,correct,0.212531,20260812T131110Z
CMG_FQ4_2025,full_bundle,0.15,HOLD,22542,2543,25085,0.008832,14.65,-0.037018,-0.018637,no_trade,no_trade,,20260812T131110Z
CMG_FQ4_2025,press_release,-0.1,SELL,11359,2364,13723,0.00513,13.55,-0.037018,-0.018637,correct,flat,0.036018,20260812T131110Z
EXPE_FQ1_2026,full_bundle,0.15,HOLD,28478,1924,30402,0.009754,12.59,-0.080225,-0.140907,no_trade,no_trade,,20260812T131110Z
EXPE_FQ1_2026,press_release,0.15,HOLD,11851,2040,13891,0.004804,11.89,-0.080225,-0.140907,no_trade,no_trade,,20260812T131110Z
EXPE_FQ2_2025,full_bundle,0.45,BUY,31708,2328,34036,0.011071,14.53,0.127872,0.104419,correct,correct,0.126872,20260812T131110Z
EXPE_FQ2_2025,press_release,0.35,BUY,13834,1881,15715,0.00478,10.89,0.127872,0.104419,correct,correct,0.126872,20260812T131110Z
EXPE_FQ4_2025,full_bundle,0.3,BUY,30021,1881,31902,0.010124,11.95,-0.067066,-0.104559,wrong,wrong,-0.068066,20260812T131110Z
EXPE_FQ4_2025,press_release,0.3,BUY,13537,3099,16636,0.006091,17.19,-0.067066,-0.104559,wrong,wrong,-0.068066,20260812T131110Z
GIS_FQ3_2026,full_bundle,-0.5,SELL,30369,1908,32277,0.010247,12.55,-0.00133,-0.037776,flat,correct,0.00033,20260812T131110Z
GIS_FQ3_2026,press_release,-0.1,SELL,17806,2768,20574,0.006035,66.42,-0.00133,-0.037776,flat,correct,0.00033,20260812T131110Z
GIS_FQ4_2026,full_bundle,-0.3,SELL,25230,3422,28652,0.010525,19.81,0.006089,-0.050834,flat,correct,-0.007089,20260812T131110Z
GIS_FQ4_2026,press_release,-0.3,SELL,20706,2318,23024,0.005734,14.13,0.006089,-0.050834,flat,correct,-0.007089,20260812T131110Z
MET_FQ1_2026,full_bundle,0.3,BUY,36044,2235,38279,0.012139,14.1,0.00499,-0.025948,flat,flat,0.00399,20260812T131110Z
MET_FQ1_2026,press_release,0.2,HOLD,15654,2384,18038,0.005441,17.5,0.00499,-0.025948,no_trade,no_trade,,20260812T131110Z
MET_FQ2_2024,full_bundle,0.15,HOLD,29257,2423,31680,0.010513,13.91,0.022902,-0.10566,no_trade,no_trade,,20260812T131110Z
MET_FQ2_2024,press_release,0.15,HOLD,15117,2459,17576,0.005506,15.11,0.022902,-0.10566,no_trade,no_trade,,20260812T131110Z
MET_FQ3_2024,full_bundle,-0.1,SELL,29539,2126,31665,0.010263,12.84,-0.079466,0.000842,correct,flat,0.078466,20260812T131110Z
MET_FQ3_2024,press_release,-0.05,HOLD,15352,2195,17547,0.005228,13.58,-0.079466,0.000842,no_trade,no_trade,,20260812T131110Z
MET_FQ3_2025,full_bundle,0.15,HOLD,30773,2000,32773,0.010458,12.84,0.010422,0.019446,no_trade,no_trade,,20260812T131110Z
MET_FQ3_2025,press_release,0.15,HOLD,15697,2605,18302,0.005696,18.7,0.010422,0.019446,no_trade,no_trade,,20260812T131110Z
MET_FQ4_2025,full_bundle,0.3,BUY,40744,2185,42929,0.013353,15.0,0.0191,0.011281,flat,flat,0.018099999999999998,20260812T131110Z
MET_FQ4_2025,press_release,0.15,HOLD,18622,2614,21236,0.005907,17.09,0.0191,0.011281,no_trade,no_trade,,20260812T131110Z
ORCL_FQ3_2026,full_bundle,0.55,BUY,22649,2845,25494,0.009194,16.97,0.113655,0.035408,correct,correct,0.112655,20260812T131110Z
ORCL_FQ3_2026,press_release,0.55,BUY,12876,2281,15157,0.005141,13.48,0.113655,0.035408,correct,correct,0.112655,20260812T131110Z
PLTR_FQ1_2025,full_bundle,0.55,BUY,15634,2597,18231,0.007027,14.95,-0.089359,-0.042902,wrong,wrong,-0.090359,20260812T131110Z
PLTR_FQ1_2025,press_release,0.55,BUY,8238,2493,10731,0.004915,13.98,-0.089359,-0.042902,wrong,wrong,-0.090359,20260812T131110Z
PLTR_FQ2_2025,full_bundle,0.85,BUY,16916,2933,19849,0.007742,16.39,0.069401,0.13706,correct,correct,0.068401,20260812T131110Z
PLTR_FQ2_2025,press_release,0.85,BUY,8487,2401,10888,0.004881,13.41,0.069401,0.13706,correct,correct,0.068401,20260812T131110Z
PLTR_FQ3_2025,full_bundle,0.85,BUY,17063,1960,19023,0.006712,11.8,-0.072932,-0.065499,wrong,wrong,-0.073932,20260812T131110Z
PLTR_FQ3_2025,press_release,0.85,BUY,8523,2178,10701,0.004646,12.6,-0.072932,-0.065499,wrong,wrong,-0.073932,20260812T131110Z
PLTR_FQ4_2025,full_bundle,0.85,BUY,16866,2350,19216,0.007088,13.22,0.117014,-0.032823,correct,flat,0.116014,20260812T131110Z
PLTR_FQ4_2025,press_release,0.85,BUY,8900,2726,11626,0.00535,15.08,0.117014,-0.032823,correct,flat,0.116014,20260812T131110Z
PINS_FQ4_2024,full_bundle,0.3,BUY,26066,2252,28318,0.009464,14.5,0.217327,0.163739,correct,correct,0.216327,20260812T131110Z
PINS_FQ4_2024,press_release,0.3,BUY,10408,3180,13588,0.00595,16.37,0.217327,0.163739,correct,correct,0.216327,20260812T131110Z
PUM.DE_FQ1_2025,full_bundle,-0.3,SELL,9982,2371,12353,0.005252,638.25,0.044929,-0.002995,wrong,flat,-0.045929,20260812T131110Z
PUM.DE_FQ1_2025,press_release,-0.5,SELL,7467,1351,8818,0.003451,10.2,0.044929,-0.002995,wrong,flat,-0.045929,20260812T131110Z
PUM.DE_FQ1_2026,full_bundle,0.1,HOLD,22364,2678,25042,0.008933,15.11,0.002694,-0.031178,no_trade,no_trade,,20260812T131110Z
PUM.DE_FQ1_2026,press_release,-0.05,HOLD,8147,2510,10657,0.004909,14.36,0.002694,-0.031178,no_trade,no_trade,,20260812T131110Z
PUM.DE_FQ3_2025,full_bundle,-0.85,SELL,16194,2854,19048,0.007461,15.57,0.003727,-0.139776,flat,correct,-0.004727,20260812T131110Z
PUM.DE_FQ3_2025,press_release,-0.85,SELL,10414,2206,12620,0.00488,13.89,0.003727,-0.139776,flat,correct,-0.004727,20260812T131110Z
PUM.DE_FQ4_2025,full_bundle,-0.5,SELL,23750,2800,26550,0.009441,15.98,-0.006041,-0.089005,flat,correct,0.005041,20260812T131110Z
PUM.DE_FQ4_2025,press_release,-0.85,SELL,11034,2774,13808,0.00557,17.41,-0.006041,-0.089005,flat,correct,0.005041,20260812T131110Z
HOOD_FQ1_2026,full_bundle,0.15,HOLD,61022,2198,63220,0.018843,14.6,-0.119045,-0.061411,no_trade,no_trade,,20260812T131110Z
HOOD_FQ1_2026,press_release,0.15,HOLD,11822,2090,13912,0.004851,13.14,-0.119045,-0.061411,no_trade,no_trade,,20260812T131110Z
SIE.DE_FQ1_2026,full_bundle,0.55,BUY,15387,1986,17373,0.006288,11.95,-0.019455,-0.064008,flat,wrong,-0.020455,20260812T131110Z
SIE.DE_FQ1_2026,press_release,0.55,BUY,10160,2251,12411,0.004912,13.25,-0.019455,-0.064008,flat,wrong,-0.020455,20260812T131110Z
SIE.DE_FQ2_2026,full_bundle,0.3,BUY,18310,2502,20812,0.007645,14.41,0.011994,-0.01012,flat,flat,0.010994,20260812T131110Z
SIE.DE_FQ2_2026,press_release,0.3,BUY,12170,3004,15174,0.005899,16.85,0.011994,-0.01012,flat,flat,0.010994,20260812T131110Z
SIE.DE_FQ4_2025,full_bundle,0.15,HOLD,19438,2962,22400,0.008455,20.51,0.003084,-0.025991,no_trade,no_trade,,20260812T131110Z
SIE.DE_FQ4_2025,press_release,0.15,HOLD,12597,2078,14675,0.004893,12.29,0.003084,-0.025991,no_trade,no_trade,,20260812T131110Z
SPOT_FQ2_2025,full_bundle,0.15,HOLD,26505,3351,29856,0.010791,19.7,0.004822,0.043532,no_trade,no_trade,,20260812T131110Z
SPOT_FQ2_2025,press_release,0.25,HOLD,3923,1141,5064,0.002263,8.06,0.004822,0.043532,no_trade,no_trade,,20260812T131110Z
SPOT_FQ3_2025,full_bundle,0.3,BUY,26072,2892,28964,0.010169,17.85,-0.005718,0.015851,flat,flat,-0.006718,20260812T131110Z
SPOT_FQ3_2025,press_release,0.15,HOLD,3975,1192,5167,0.002333,8.22,-0.005718,0.015851,no_trade,no_trade,,20260812T131110Z
SPOT_FQ4_2025,full_bundle,0.3,BUY,29291,2567,31858,0.010681,16.66,0.028812,0.003277,correct,flat,0.027812,20260812T131110Z
SPOT_FQ4_2025,press_release,0.25,HOLD,4919,1369,6288,0.002783,9.44,0.028812,0.003277,no_trade,no_trade,,20260812T131110Z
STAN.L_FQ1_2025,full_bundle,0.15,HOLD,43442,2006,45448,0.013885,14.58,-0.004104,0.067031,no_trade,no_trade,,20260812T131110Z
STAN.L_FQ1_2025,press_release,0.15,HOLD,33970,1805,35775,0.006089,12.87,-0.004104,0.067031,no_trade,no_trade,,20260812T131110Z
STAN.L_FQ2_2025,full_bundle,0.35,BUY,162357,1599,163956,0.045544,21.74,-0.000368,0.009555,flat,flat,-0.001368,20260812T131110Z
STAN.L_FQ2_2025,press_release,0.35,BUY,147430,1721,149151,0.013949,14.16,-0.000368,0.009555,flat,flat,-0.001368,20260812T131110Z
STAN.L_FQ3_2025,full_bundle,0.55,BUY,47421,2461,49882,0.01546,17.32,-0.012094,0.024188,flat,flat,-0.013094000000000001,20260812T131110Z
STAN.L_FQ3_2025,press_release,0.55,BUY,36111,2266,38377,0.005689,14.88,-0.012094,0.024188,flat,flat,-0.013094000000000001,20260812T131110Z
SBUX_FQ1_2026,full_bundle,0.15,HOLD,12545,1653,14198,0.005154,10.99,0.068742,-0.027998,no_trade,no_trade,,20260812T131110Z
SBUX_FQ1_2026,press_release,0.15,HOLD,12545,1981,14526,0.003057,12.44,0.068742,-0.027998,no_trade,no_trade,,20260812T131110Z
SBUX_FQ3_2025,full_bundle,-0.1,SELL,23175,2045,25220,0.008456,13.11,0.052388,-0.02969,wrong,flat,-0.053388,20260812T131110Z
SBUX_FQ3_2025,press_release,-0.3,SELL,13211,1838,15049,0.004693,12.13,0.052388,-0.02969,wrong,flat,-0.053388,20260812T131110Z
UNH_FQ2_2025,full_bundle,-0.75,SELL,37280,2905,40185,0.01321,19.67,-0.058202,-0.145824,correct,correct,0.057201999999999996,20260812T131110Z
UNH_FQ2_2025,press_release,-0.5,SELL,10875,2771,13646,0.005549,16.84,-0.058202,-0.145824,correct,correct,0.057201999999999996,20260812T131110Z
WDAY_FQ1_2025,full_bundle,0.15,HOLD,12571,2419,14990,0.006004,14.99,-0.111993,-0.089536,no_trade,no_trade,,20260812T131110Z
WDAY_FQ1_2025,press_release,0.15,HOLD,8783,2294,11077,0.004844,14.72,-0.111993,-0.089536,no_trade,no_trade,,20260812T131110Z
WDAY_FQ2_2025,full_bundle,0.55,BUY,82780,2784,85564,0.025362,20.79,-0.060199,0.004043,wrong,flat,-0.061199,20260812T131110Z
WDAY_FQ2_2025,press_release,0.3,BUY,9396,2429,11825,0.005055,14.85,-0.060199,0.004043,wrong,flat,-0.061199,20260812T131110Z
WDAY_FQ3_2025,full_bundle,0.3,BUY,26866,2431,29297,0.004578,42.84,-0.078523,-0.080662,wrong,wrong,-0.079523,20260812T131110Z
WDAY_FQ3_2025,press_release,0.3,BUY,9665,2310,11975,0.004946,15.35,-0.078523,-0.080662,wrong,wrong,-0.079523,20260812T131110Z
WDAY_FQ4_2025,full_bundle,0.15,HOLD,85102,3205,88307,0.026452,24.12,-0.081932,0.102741,no_trade,no_trade,,20260812T131110Z
WDAY_FQ4_2025,press_release,0.15,HOLD,9668,3528,13196,0.006286,21.33,-0.081932,0.102741,no_trade,no_trade,,20260812T131110Z
