row_index,event_key,company,ticker,year,quarter,sentiment_score,decision,token_cost,run_id,model_version,run_date,document_date,closing_date,prior_close,opening_date,next_day_open,actual_pct_change,actual_direction,prediction_correct,position,net_pnl,release_date,release_timing,release_date_source,excluded,exclusion_reason,in_four_arm_set,in_two_arm_set,arm_full_decision,arm_full_correct,arm_full_tokens,arm_pr_decision,arm_pr_correct,arm_pr_tokens,arm_prepared_decision,arm_prepared_correct,arm_prepared_tokens,arm_qa_decision,arm_qa_correct,arm_qa_tokens,notes
165,Alphabet|2026|Q1,Alphabet,GOOGL,2026,Q1,0.1675,HOLD,0.008489,20260812_183842,deepseek-chat,,2026-04-29,2026-04-29,349.94,2026-04-30,374.07,6.8955,UP,NO,0,0.0,2026-04-29,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,25023,BUY,,9919,BUY,,12132,BUY,,10693,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
166,Alphabet|2025|Q3,Alphabet,GOOGL,2025,Q3,0.3275,BUY,0.008614,20260812_183842,deepseek-chat,,2025-10-29,2025-10-29,274.57,2025-10-30,291.59,6.1988,UP,YES,1,0.060988,2025-10-29,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,25913,BUY,,11113,BUY,,12199,HOLD,,10442,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
167,Alphabet|2025|Q4,Alphabet,GOOGL,2025,Q4,0.305,BUY,0.008459,20260812_183842,deepseek-chat,,2026-02-04,2026-02-04,333.04,2026-02-05,312.22,-6.2515,DOWN,NO,1,-0.063515,2026-02-04,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,26312,BUY,,10963,BUY,,12462,HOLD,,11244,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
168,Booking Holdings|2025|Q2,Booking Holdings,BKNG,2025,Q2,0.21,HOLD,0.006053,20260812_183842,deepseek-chat,,2025-07-29,2025-07-29,223.6308,2025-07-30,219.6,-1.8024,FLAT,YES,0,0.0,2025-07-29,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,16193,HOLD,,12497,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
169,Booking Holdings|2025|Q3,Booking Holdings,BKNG,2025,Q3,0.4375,BUY,0.009389,20260812_183842,deepseek-chat,,2025-10-28,2025-10-28,204.8228,2025-10-29,208.0,1.5514,FLAT,NO,1,0.014514,2025-10-28,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,27594,BUY,,13718,BUY,,11375,HOLD,,13221,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
170,Booking Holdings|2025|Q4,Booking Holdings,BKNG,2025,Q4,0.12,HOLD,0.009997,20260812_183842,deepseek-chat,,2026-02-18,2026-02-18,170.7996,2026-02-19,163.55,-4.2417,DOWN,NO,0,0.0,2026-02-18,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,27308,HOLD,,14544,BUY,,13492,BUY,,11060,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
171,Broadcom|2026|Q1,Broadcom,AVGO,2026,Q1,0.4225,BUY,0.009482,20260812_183842,deepseek-chat,,2026-03-04,2026-03-04,317.53,2026-03-05,330.18,3.9839,UP,YES,1,0.038839,2026-03-04,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,28271,BUY,,10664,BUY,,10413,BUY,,13345,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
172,Broadcom|2025|Q3,Broadcom,AVGO,2025,Q3,0.3025,BUY,0.010265,20260812_183842,deepseek-chat,,2025-09-04,2025-09-04,306.1,2025-09-05,355.78,16.23,UP,YES,1,0.1613,2025-09-04,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,30962,BUY,,10890,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
173,Broadcom|2025|Q4,Broadcom,AVGO,2025,Q4,0.3475,BUY,0.010147,20260812_183842,deepseek-chat,,2025-12-11,2025-12-11,406.37,2025-12-12,379.96,-6.499,DOWN,NO,1,-0.06599,2025-12-11,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,29809,BUY,,11880,BUY,,10690,BUY,,11588,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
174,Caterpillar|2025|Q2,Caterpillar,CAT,2025,Q2,0.1825,HOLD,0.011489,20260812_183842,deepseek-chat,,2025-08-05,2025-08-04,433.7,2025-08-05,427.65,-1.395,FLAT,YES,0,0.0,2025-08-05,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,34329,SELL,,18039,HOLD,,11702,HOLD,,10986,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
175,Caterpillar|2025|Q3,Caterpillar,CAT,2025,Q3,0.3,BUY,0.011062,20260812_183842,deepseek-chat,,2025-10-29,2025-10-28,524.47,2025-10-29,558.18,6.4274,UP,YES,1,0.063274,2025-10-29,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,34974,HOLD,,18252,BUY,,11296,BUY,,10225,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
176,Caterpillar|2025|Q4,Caterpillar,CAT,2025,Q4,0.2775,BUY,0.009695,20260812_183842,deepseek-chat,,2026-01-29,2026-01-28,643.28,2026-01-29,655.17,1.8483,FLAT,NO,1,0.017483,2026-01-29,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,27052,HOLD,,7568,BUY,,12702,BUY,,9154,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
177,Chipotle|2025|Q1,Chipotle,CMG,2025,Q1,-0.3275,SELL,0.008163,20260812_183842,deepseek-chat,,2025-04-23,2025-04-23,48.76,2025-04-24,49.2,0.9024,FLAT,NO,-1,-0.010024,2025-04-23,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,25067,SELL,,10996,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
178,Chipotle|2025|Q2,Chipotle,CMG,2025,Q2,-0.1475,SELL,0.008981,20260812_183842,deepseek-chat,,2025-07-23,2025-07-23,52.78,2025-07-24,46.2,-12.4668,DOWN,YES,-1,0.123668,2025-07-23,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,26063,SELL,,11154,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
179,Chipotle|2025|Q3,Chipotle,CMG,2025,Q3,-0.14,SELL,0.006659,20260812_183842,deepseek-chat,,2025-10-29,2025-10-29,39.76,2025-10-30,31.27,-21.3531,DOWN,YES,-1,0.212531,2025-10-29,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,18851,SELL,,11311,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
180,Chipotle|2025|Q4,Chipotle,CMG,2025,Q4,0.0025,HOLD,0.009308,20260812_183842,deepseek-chat,,2026-02-03,2026-02-03,39.17,2026-02-04,37.72,-3.7018,DOWN,NO,0,0.0,2026-02-03,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,25085,SELL,,13723,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
181,Comcast Corporation|2025|Q1,Comcast Corporation,CMCSA,2025,Q1,-0.245,SELL,0.010085,20260812_183842,deepseek-chat,,2025-04-24,2025-04-23,32.3055,2025-04-24,29.97,-7.2237,DOWN,YES,-1,0.071237,2025-04-24,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,27805,HOLD,,12830,HOLD,,9690,SELL,,11873,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
182,Comcast Corporation|2026|Q1,Comcast Corporation,CMCSA,2026,Q1,0.0025,HOLD,0.010047,20260812_183842,deepseek-chat,,2026-04-23,2026-04-22,29.37,2026-04-23,30.5,3.8475,UP,NO,0,0.0,2026-04-23,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,29389,HOLD,,14566,HOLD,,10303,HOLD,,11132,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
183,Comcast Corporation|2025|Q2,Comcast Corporation,CMCSA,2025,Q2,0.1,HOLD,0.010375,20260812_183842,deepseek-chat,,2025-07-31,2025-07-30,30.4592,2025-07-31,31.86,4.5846,UP,NO,0,0.0,2025-07-31,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,30847,HOLD,,14520,HOLD,,9642,HOLD,,12804,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
184,Comcast Corporation|2025|Q4,Comcast Corporation,CMCSA,2025,Q4,-0.0525,SELL,0.010751,20260812_183842,deepseek-chat,,2026-01-29,2026-01-28,28.41,2026-01-29,27.63,-2.7455,DOWN,YES,-1,0.026455,2026-01-29,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,30405,HOLD,,14797,SELL,,12205,HOLD,,10907,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
185,Dell|2025|Q1,Dell,DELL,2025,Q1,-0.06,SELL,0.008055,20260812_183842,deepseek-chat,,2025-05-29,2025-05-29,113.63,2025-05-30,112.48,-1.0121,FLAT,NO,-1,0.009121,2025-05-29,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,22603,BUY,,11766,BUY,,9126,BUY,,12603,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
186,Dell|2025|Q3,Dell,DELL,2025,Q3,0.3475,BUY,0.008812,20260812_183842,deepseek-chat,,2025-11-25,2025-11-25,125.92,2025-11-26,133.58,6.0832,UP,YES,1,0.059832,2025-11-25,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,23022,BUY,,13547,BUY,,8499,BUY,,12597,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
187,Dell|2025|Q4,Dell,DELL,2025,Q4,0.2575,BUY,0.009397,20260812_183842,deepseek-chat,,2026-02-26,2026-02-26,121.45,2026-02-27,137.37,13.1083,UP,YES,1,0.130083,2026-02-26,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,25594,BUY,,13605,BUY,,10013,BUY,,14341,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
188,Delta Air Lines|2025|Q1,Delta Air Lines,DAL,2025,Q1,-0.41,SELL,0.012117,20260812_183842,deepseek-chat,,2025-04-09,2025-04-08,35.88,2025-04-09,36.91,2.8707,UP,NO,-1,-0.029707,2025-04-09,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,39698,SELL,,14790,SELL,,8620,SELL,,16902,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
189,Delta Air Lines|2025|Q2,Delta Air Lines,DAL,2025,Q2,0.1825,HOLD,0.013468,20260812_183842,deepseek-chat,,2025-07-10,2025-07-09,50.7,2025-07-10,56.2,10.8481,UP,NO,0,0.0,2025-07-10,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,42776,BUY,,15700,HOLD,,9807,HOLD,,16252,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
190,Delta Air Lines|2025|Q3,Delta Air Lines,DAL,2025,Q3,0.3275,BUY,0.01336,20260812_183842,deepseek-chat,,2025-10-09,2025-10-08,57.12,2025-10-09,61.9,8.3684,UP,YES,1,0.082684,2025-10-09,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,43632,BUY,,15229,BUY,,8969,BUY,,18618,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
191,Delta Air Lines|2025|Q4,Delta Air Lines,DAL,2025,Q4,0.415,BUY,0.015639,20260812_183842,deepseek-chat,,2026-01-13,2026-01-12,71.03,2026-01-13,68.1,-4.125,DOWN,NO,1,-0.04225,2026-01-13,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,49144,BUY,,17688,BUY,,10824,BUY,,18768,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
192,Expedia|2025|Q1,Expedia,EXPE,2025,Q1,-0.41,SELL,0.010105,20260812_183842,deepseek-chat,,2025-05-08,2025-05-08,168.99,2025-05-09,152.59,-9.7047,DOWN,YES,-1,0.096047,2025-05-08,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,32954,HOLD,,14717,SELL,,9331,SELL,,11504,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
193,Expedia|2026|Q1,Expedia,EXPE,2026,Q1,0.0025,HOLD,0.010421,20260812_183842,deepseek-chat,,2026-05-07,2026-05-07,252.79,2026-05-08,232.51,-8.0225,DOWN,NO,0,0.0,2026-05-07,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,30402,HOLD,,13891,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
194,Expedia|2025|Q2,Expedia,EXPE,2025,Q2,0.2925,BUY,0.010357,20260812_183842,deepseek-chat,,2025-08-07,2025-08-07,187.61,2025-08-08,211.6,12.7872,UP,YES,1,0.126872,2025-08-07,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,34036,BUY,,15715,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
195,Expedia|2025|Q4,Expedia,EXPE,2025,Q4,0.2775,BUY,0.011038,20260812_183842,deepseek-chat,,2026-02-12,2026-02-12,227.24,2026-02-13,212.0,-6.7066,DOWN,NO,1,-0.068066,2026-02-12,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,31902,BUY,,16636,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
196,General Mills|2026|Q2,General Mills,GIS,2026,Q2,0.1,HOLD,0.010246,20260812_183842,deepseek-chat,,2025-12-17,2025-12-16,47.02,2025-12-17,48.0,2.0842,UP,NO,0,0.0,2025-12-17,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,30858,SELL,,18944,HOLD,,6223,HOLD,,12597,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
197,General Mills|2026|Q3,General Mills,GIS,2026,Q3,-0.21,SELL,0.009954,20260812_183842,deepseek-chat,,2026-03-18,2026-03-17,38.74,2026-03-18,38.65,-0.2323,FLAT,NO,-1,0.001323,2026-03-18,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,32277,SELL,,20574,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
198,General Mills|2026|Q4,General Mills,GIS,2026,Q4,-0.3,SELL,0.009718,20260812_183842,deepseek-chat,,2026-07-01,2026-06-30,34.8,2026-07-01,37.72,8.3908,UP,NO,-1,-0.084908,2026-07-01,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,28652,SELL,,23024,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
199,Johnson & Johnson|2025|Q1,Johnson & Johnson,JNJ,2025,Q1,0.0025,HOLD,0.011317,20260812_183842,deepseek-chat,,2025-04-15,2025-04-14,154.36,2025-04-15,155.7,0.8681,FLAT,YES,0,0.0,2025-04-15,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,33310,HOLD,,8753,HOLD,,12663,HOLD,,12361,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
200,Johnson & Johnson|2025|Q2,Johnson & Johnson,JNJ,2025,Q2,0.3475,BUY,0.011801,20260812_183842,deepseek-chat,,2025-07-16,2025-07-15,155.17,2025-07-16,160.3,3.3061,UP,YES,1,0.032061,2025-07-16,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,30934,BUY,,9733,BUY,,12314,BUY,,12488,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
201,Johnson & Johnson|2025|Q3,Johnson & Johnson,JNJ,2025,Q3,0.4375,BUY,0.011862,20260812_183842,deepseek-chat,,2025-10-14,2025-10-13,190.9,2025-10-14,192.92,1.0581,FLAT,NO,1,0.009581,2025-10-14,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,32971,BUY,,8618,BUY,,13473,BUY,,13696,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
202,Kraft Heinz|2025|Q4,Kraft Heinz,KHC,2025,Q4,-0.08,SELL,0.0,,deepseek-chat,,2026-02-10,2026-02-09,24.9,2026-02-10,23.8,-4.4177,DOWN,YES,-1,0.043177,2026-02-10,pre_market,returns_matrix.csv,FALSE,,FALSE,FALSE,,,,,,,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
203,Kraft Heinz|2026|Q1,Kraft Heinz,KHC,2026,Q1,-0.245,SELL,0.005625,20260812_183842,deepseek-chat,,2026-05-06,2026-05-05,22.54,2026-05-06,23.17,2.795,UP,NO,-1,-0.02895,2026-05-06,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,14043,HOLD,,12054,HOLD,,6148,HOLD,,4868,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
204,Kraft Heinz|2024|Q4,Kraft Heinz,KHC,2024,Q4,-0.3,SELL,0.007239,20260812_183842,deepseek-chat,,2025-02-12,2025-02-11,29.58,2025-02-12,27.53,-6.9304,DOWN,YES,-1,0.068304,2025-02-12,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,17328,SELL,,16048,HOLD,,4803,HOLD,,5510,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
205,Lenovo|2026|Q1,Lenovo,LNVGY,2026,Q1,0.1825,HOLD,0.004699,20260812_183842,deepseek-chat,,2025-08-14,2025-08-14,27.4,2025-08-15,28.75,4.927,UP,NO,0,0.0,2025-08-14,after_hours,returns_matrix.csv,TRUE,timing unresolved (non-US issuer),FALSE,FALSE,,,,,,,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
206,Lenovo|2026|Q2,Lenovo,LNVGY,2026,Q2,0.25,HOLD,0.004326,20260812_183842,deepseek-chat,,2026-01-30,2026-01-30,22.61,2026-02-02,22.41,-0.8846,FLAT,YES,0,0.0,2026-01-30,after_hours,returns_matrix.csv,TRUE,timing unresolved (non-US issuer),FALSE,FALSE,,,,,,,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268) | report_date ambiguous (multiple candidate trading days), unreviewed - see phase2/report_dates.json"
207,Lenovo|2026|Q3,Lenovo,LNVGY,2026,Q3,0.2775,BUY,0.005085,20260812_183842,deepseek-chat,,2026-02-12,2026-02-12,22.96,2026-02-13,23.55,2.5697,UP,YES,1,0.024697,2026-02-12,after_hours,returns_matrix.csv,TRUE,timing unresolved (non-US issuer),FALSE,FALSE,,,,,,,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
208,Lenovo|2026|Q4,Lenovo,LNVGY,2026,Q4,0.03,HOLD,0.005505,20260812_183842,deepseek-chat,,2026-05-22,2026-05-22,40.17,2026-05-25,47.01,17.0276,UP,NO,0,0.0,2026-05-22,after_hours,returns_matrix.csv,TRUE,timing unresolved (non-US issuer),FALSE,FALSE,,,,,,,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
209,Linde|2026|Q1,Linde,LIN,2026,Q1,-0.08,SELL,0.004843,20260812_183842,deepseek-chat,,2026-05-01,2026-04-30,501.14,2026-05-01,503.36,0.443,FLAT,NO,-1,-0.00543,2026-05-01,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,28479,HOLD,,12178,HOLD,,7802,HOLD,,14658,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
210,Linde|2025|Q2,Linde,LIN,2025,Q2,-0.23,SELL,0.008157,20260812_183842,deepseek-chat,,2025-08-01,2025-07-31,460.26,2025-08-01,458.33,-0.4193,FLAT,NO,-1,0.003193,2025-08-01,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,21813,HOLD,,7674,SELL,,7539,SELL,,13864,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
211,Linde|2025|Q3,Linde,LIN,2025,Q3,0.08,HOLD,0.00815,20260812_183842,deepseek-chat,,2025-10-31,2025-10-30,429.91,2025-10-31,425.0,-1.1421,FLAT,YES,0,0.0,2025-10-31,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,22445,HOLD,,6798,SELL,,7588,HOLD,,15803,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
212,Metlife|2026|Q1,Metlife,MET,2026,Q1,0.0025,HOLD,0.012708,20260812_183842,deepseek-chat,,2026-05-06,2026-05-06,80.16,2026-05-07,80.56,0.499,FLAT,YES,0,0.0,2026-05-06,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,38279,HOLD,,18038,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
213,Metlife|2024|Q2,Metlife,MET,2024,Q2,0.15,HOLD,0.010685,20260812_183842,deepseek-chat,,2024-07-31,2024-07-31,76.85,2024-08-01,78.61,2.2902,UP,NO,0,0.0,2024-07-31,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,31680,HOLD,,17576,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
214,Metlife|2025|Q2,Metlife,MET,2025,Q2,-0.065,SELL,0.014171,20260812_183842,deepseek-chat,,2025-08-06,2025-08-06,75.95,2025-08-07,72.1,-5.0691,DOWN,YES,-1,0.049691,2025-08-06,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,45648,SELL,,17480,HOLD,,10624,HOLD,,15295,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
215,Metlife|2024|Q3,Metlife,MET,2024,Q3,-0.1,SELL,0.010601,20260812_183842,deepseek-chat,,2024-10-30,2024-10-30,83.18,2024-10-31,76.57,-7.9466,DOWN,YES,-1,0.078466,2024-10-30,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,31665,HOLD,,17547,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
216,Metlife|2025|Q3,Metlife,MET,2025,Q3,0.2725,BUY,0.010544,20260812_183842,deepseek-chat,,2025-11-05,2025-11-05,78.68,2025-11-06,79.5,1.0422,FLAT,NO,1,0.009422,2025-11-05,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,32773,HOLD,,18302,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
217,Metlife|2025|Q4,Metlife,MET,2025,Q4,0.2775,BUY,0.013737,20260812_183842,deepseek-chat,,2026-02-04,2026-02-04,78.01,2026-02-05,79.5,1.91,FLAT,NO,1,0.0181,2026-02-04,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,42929,HOLD,,21236,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
